curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,interactor2,stressor,stage,doi,citation,figuretable,mismatch
13,Fecundity,egg/female/generation,144,Fecundity Rate,no. of progeny per day,NA,Planococcus citri,terrestrial,mealy bug,23,celcius,NA,NA,adult,http://dx.doi.org/10.2298/abs0902329g,"Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336",Table 3,yes
13,Fecundity,egg/female/generation,154,Fecundity Rate,no. of progeny per day,NA,Planococcus citri,terrestrial,mealy bug,25,celcius,NA,NA,adult,http://dx.doi.org/10.2298/abs0902329g,"Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336",Table 3,yes
13,Fecundity,egg/female/generation,123.6,Fecundity Rate,no. of progeny per day,NA,Planococcus citri,terrestrial,mealy bug,28,celcius,NA,NA,adult,http://dx.doi.org/10.2298/abs0902329g,"Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336",Table 3,yes
13,Fecundity,egg/female/generation,36.42,Fecundity Rate,no. of progeny per day,NA,Planococcus citri,terrestrial,mealy bug,30,celcius,NA,NA,adult,http://dx.doi.org/10.2298/abs0902329g,"Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336",Table 3,yes
1,Aquatic Phase Mortality Rate,1/days,0.03672,Juvenile Mortality Rate,1/days,0.0367,Aedes aegypti,aquatic,mosquito,18.86,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.02063,Juvenile Mortality Rate,1/days,0.0206,Aedes aegypti,aquatic,mosquito,19.04,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.0331,Juvenile Mortality Rate,1/days,0.0331,Aedes aegypti,aquatic,mosquito,19.18,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.06779,Juvenile Mortality Rate,1/days,0.0678,Aedes aegypti,aquatic,mosquito,26.56,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.06311,Juvenile Mortality Rate,1/days,0.0631,Aedes aegypti,aquatic,mosquito,26.84,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.06388,Juvenile Mortality Rate,1/days,0.0639,Aedes aegypti,aquatic,mosquito,26.85,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.10498,Juvenile Mortality Rate,1/days,0.105,Aedes aegypti,aquatic,mosquito,30.83,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.05936,Juvenile Mortality Rate,1/days,0.0594,Aedes aegypti,aquatic,mosquito,31.61,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.11567,Juvenile Mortality Rate,1/days,0.1157,Aedes aegypti,aquatic,mosquito,34.95,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
13,Fecundity,egg/female/generation,8.83,Fecundity Rate,no. of progeny per day,NA,Planococcus citri,terrestrial,mealy bug,32,celcius,NA,NA,adult,http://dx.doi.org/10.2298/abs0902329g,"Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336",Table 3,yes
14,Fecundity,no. of progeny,1.8,Fecundity Rate,no. of progeny/longevity,0.1216,Rhopalosiphum maidis,terrestrial,aphid,6,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
14,Fecundity,no. of progeny,15.8,Fecundity Rate,no. of progeny/longevity,0.79,Rhopalosiphum maidis,terrestrial,aphid,10,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
14,Fecundity,no. of progeny,43.7,Fecundity Rate,no. of progeny/longevity,1.6367,Rhopalosiphum maidis,terrestrial,aphid,15,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
14,Fecundity,no. of progeny,47,Fecundity Rate,no. of progeny/longevity,2.0346,Rhopalosiphum maidis,terrestrial,aphid,20,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
14,Fecundity,no. of progeny,34.2,Fecundity Rate,no. of progeny/longevity,2.85,Rhopalosiphum maidis,terrestrial,aphid,25,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
14,Fecundity,no. of progeny,24.9,Fecundity Rate,no. of progeny/longevity,2.8953,Rhopalosiphum maidis,terrestrial,aphid,30,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
14,Fecundity,no. of progeny,0,Fecundity Rate,no. of progeny/longevity,0,Rhopalosiphum maidis,terrestrial,aphid,35,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
15,Fecundity,no. of eggs,6.6,Fecundity Rate,no. of progeny per day,NA,Stethorus punctillum,terrestrial,lady bug,16,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 2,yes
1,Aquatic Phase Mortality Rate,1/days,0.07062,Juvenile Mortality Rate,1/days,0.0706,Aedes aegypti,aquatic,mosquito,36.47,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.09993,Juvenile Mortality Rate,1/days,0.0999,Aedes aegypti,aquatic,mosquito,36.55,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.31994,Juvenile Mortality Rate,1/days,0.3199,Aedes aegypti,aquatic,mosquito,39.95,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.26644,Juvenile Mortality Rate,1/days,0.2664,Aedes aegypti,aquatic,mosquito,40.16,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
1,Aquatic Phase Mortality Rate,1/days,0.28482,Juvenile Mortality Rate,1/days,0.2848,Aedes aegypti,aquatic,mosquito,40.64,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 8,yes
2,Juvenile Percentage Survival,%,0,Juvenile Mortality Rate,per capita per day,1,Aedes albopictus,aquatic,mosquito,5,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
2,Juvenile Percentage Survival,%,0,Juvenile Mortality Rate,per capita per day,1,Aedes albopictus,aquatic,mosquito,10,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
2,Juvenile Percentage Survival,%,50,Juvenile Mortality Rate,per capita per day,0.0143,Aedes albopictus,aquatic,mosquito,15,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
2,Juvenile Percentage Survival,%,77.5,Juvenile Mortality Rate,per capita per day,0.0156,Aedes albopictus,aquatic,mosquito,20,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
2,Juvenile Percentage Survival,%,76.3,Juvenile Mortality Rate,per capita per day,0.0228,Aedes albopictus,aquatic,mosquito,25,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
2,Juvenile Percentage Survival,%,67.5,Juvenile Mortality Rate,per capita per day,0.0369,Aedes albopictus,aquatic,mosquito,30,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
2,Juvenile Percentage Survival,%,2.5,Juvenile Mortality Rate,per capita per day,0.0793,Aedes albopictus,aquatic,mosquito,35,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
2,Juvenile Percentage Survival,%,0,Juvenile Mortality Rate,per capita per day,1,Aedes albopictus,aquatic,mosquito,40,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 1,yes
3,Juvenile Survival,%,0,Juvenile Mortality Rate,proportion mortality/dev time,1,Anopheles gambiae,terrestrial,mosquito,16,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
3,Juvenile Survival,%,41.667,Juvenile Mortality Rate,proportion mortality/dev time,0.025,Anopheles gambiae,terrestrial,mosquito,17.97,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
15,Female Longevity,days,26.7,Female Mortality Rate,1/days,0.0375,Rhopalosiphum maidis,terrestrial,aphid,15,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
15,Female Longevity,days,23.1,Female Mortality Rate,1/days,0.0433,Rhopalosiphum maidis,terrestrial,aphid,20,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
15,Female Longevity,days,12,Female Mortality Rate,1/days,0.0833,Rhopalosiphum maidis,terrestrial,aphid,25,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
15,Female Longevity,days,8.6,Female Mortality Rate,1/days,0.1163,Rhopalosiphum maidis,terrestrial,aphid,30,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
15,Female Longevity,days,4,Female Mortality Rate,1/days,0.25,Rhopalosiphum maidis,terrestrial,aphid,35,celcius,NA,NA,adult,10.1303/aez.2006.171,"Kuo, M.H. 2006. Temperature effects on life history traits of the corn leaf aphid, Rhopalosiphummaidis(Homoptera: Aphididae) on corn in Taiwan. Appl. Entomol. Zool. 41 (1): 171–177.",Table 3,yes
15,Fecundity,no. of eggs,69.9,Fecundity Rate,no. of progeny per day,NA,Stethorus punctillum,terrestrial,lady bug,20,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 2,yes
15,Fecundity,no. of eggs,279.5,Fecundity Rate,no. of progeny per day,NA,Stethorus punctillum,terrestrial,lady bug,24,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 2,yes
15,Fecundity,no. of eggs,110.4,Fecundity Rate,no. of progeny per day,NA,Stethorus punctillum,terrestrial,lady bug,28,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 2,yes
15,Fecundity,no. of eggs,231.4,Fecundity Rate,no. of progeny per day,NA,Stethorus punctillum,terrestrial,lady bug,30,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 2,yes
15,Fecundity,no. of eggs,46.8,Fecundity Rate,no. of progeny per day,NA,Stethorus punctillum,terrestrial,lady bug,32,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 2,yes
3,Juvenile Survival,%,69.792,Juvenile Mortality Rate,proportion mortality/dev time,0.0148,Anopheles gambiae,terrestrial,mosquito,20.09,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
3,Juvenile Survival,%,75.625,Juvenile Mortality Rate,proportion mortality/dev time,0.0139,Anopheles gambiae,terrestrial,mosquito,22.03,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
